product_id,product_name,category,sub_category,sales,profit,quantity,orders,customers,profit_margin
OFF-EN-10000476,"Kraft Clasp Envelope, Recycled",Office Supplies,Envelopes,51.0,-1.8599999999999994,8.0,3,3,-0.03647058823529411
OFF-BI-10001266,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,75.0,-1.8612,3.0,1,1,-0.024816
FUR-FU-10004338,"Tenex Light Bulb, Black",Furniture,Furnishings,74.0,-1.8639999999999994,9.0,4,4,-0.025189189189189182
OFF-FA-10002831,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners,5.0,-1.912,2.0,1,1,-0.38239999999999996
OFF-GRE-10000320,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,135.0,-1.9200000000000017,8.0,4,4,-0.014222222222222235
FUR-FU-10004995,"Deflect-O Light Bulb, Durable",Furniture,Furnishings,23.0,-1.9308,2.0,1,1,-0.08394782608695653
FUR-CH-10003195,"Hon Rocking Chair, Red",Furniture,Chairs,1131.0,-1.9600000000000009,14.0,4,4,-0.0017329796640141474
OFF-LA-10002598,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,83.0,-2.0439999999999996,13.0,6,6,-0.02462650602409638
OFF-FA-10002120,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,50.0,-2.0599999999999996,7.0,3,3,-0.041199999999999994
OFF-PA-10003699,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,40.0,-2.112,4.0,1,1,-0.0528
OFF-PA-10001531,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper,26.0,-2.115,3.0,1,1,-0.08134615384615386
OFF-FA-10001045,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,134.0,-2.1744000000000003,15.0,3,3,-0.016226865671641794
TEC-AC-10003400,"Memorex Flash Drive, USB",Technology,Accessories,8.0,-2.184,1.0,1,1,-0.273
OFF-ACC-10003925,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,15.0,-2.19,2.0,2,2,-0.146
OFF-FA-10001097,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,440.0,-2.2350000000000003,39.0,10,10,-0.0050795454545454555
OFF-AR-10002364,"BIC Pens, Easy-Erase",Office Supplies,Art,32.0,-2.2455,3.0,1,1,-0.070171875
OFF-BI-10000636,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,35.0,-2.4,8.0,1,1,-0.06857142857142857
OFF-BI-10002558,"Cardinal Binder Covers, Economy",Office Supplies,Binders,117.0,-2.4000000000000004,11.0,3,3,-0.020512820512820516
OFF-BI-10001347,"Cardinal Binder Covers, Economy",Office Supplies,Binders,19.0,-2.4000000000000004,2.0,2,2,-0.12631578947368424
OFF-LA-10002980,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels,39.0,-2.416,6.0,2,2,-0.061948717948717945
OFF-BI-10001808,"Ibico Index Tab, Clear",Office Supplies,Binders,180.0,-2.5335,21.0,5,5,-0.014075
TEC-ENE-10004236,"Enermax Flash Drive, Bluetooth",Technology,Accessories,54.0,-2.5440000000000005,2.0,2,2,-0.04711111111111112
OFF-CUI-10004428,"Cuisinart Coffee Grinder, White",Office Supplies,Appliances,63.0,-2.594999999999999,3.0,3,3,-0.04119047619047617
OFF-PA-10004881,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,32.0,-2.64,2.0,1,1,-0.0825
OFF-STO-10000753,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,94.0,-2.6820000000000004,11.0,7,7,-0.028531914893617026
OFF-SU-10000697,"Kleencut Ruler, Serrated",Office Supplies,Supplies,12.0,-2.688,2.0,1,1,-0.224
OFF-FA-10002101,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners,70.0,-2.6999999999999993,6.0,2,2,-0.03857142857142856
OFF-SU-10000705,"Stiletto Shears, High Speed",Office Supplies,Supplies,179.0,-2.7040000000000006,8.0,3,3,-0.015106145251396651
OFF-EN-10002524,"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes,15.0,-2.706,1.0,1,1,-0.1804
OFF-BI-10004809,"Acco Binder Covers, Economy",Office Supplies,Binders,43.0,-2.7359999999999998,4.0,2,2,-0.06362790697674418
OFF-EN-10002613,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes,48.0,-2.7600000000000007,6.0,2,2,-0.057500000000000016
OFF-SU-10004711,"Acme Trimmer, Serrated",Office Supplies,Supplies,265.0,-2.8080000000000007,10.0,4,4,-0.010596226415094343
TEC-CO-10002404,"HP Fax Machine, Color",Technology,Copiers,1404.0,-2.81288,7.0,2,2,-0.002003475783475783
OFF-STA-10004327,"Stanley Markers, Blue",Office Supplies,Art,420.0,-2.8200000000000003,21.0,9,9,-0.006714285714285715
OFF-SU-10002962,"Acme Scissors, Serrated",Office Supplies,Supplies,318.0,-2.824,22.0,5,5,-0.008880503144654087
OFF-SME-10003746,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,Labels,13.0,-2.88,2.0,2,2,-0.22153846153846152
OFF-FA-10004775,"Accos Staples, 12 Pack",Office Supplies,Fasteners,8.0,-2.916,3.0,1,1,-0.3645
OFF-AR-10000283,"Stanley Highlighters, Blue",Office Supplies,Art,18.0,-2.94,2.0,1,1,-0.16333333333333333
OFF-AR-10004594,"Sanford Canvas, Water Color",Office Supplies,Art,358.0,-2.960000000000001,12.0,3,3,-0.008268156424581008
OFF-AME-10002697,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,5.0,-2.964,1.0,1,1,-0.5928
OFF-BI-10001167,"Wilson Jones Binder, Clear",Office Supplies,Binders,29.0,-2.98,5.0,3,3,-0.10275862068965518
OFF-HAR-10001948,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels,29.0,-2.9909999999999997,5.0,2,2,-0.10313793103448275
OFF-PA-10002488,"Xerox Message Books, Multicolor",Office Supplies,Paper,117.0,-3.039999999999999,10.0,3,3,-0.025982905982905976
TEC-AC-10000896,"Belkin Numeric Keypad, Erganomic",Technology,Accessories,390.0,-3.1424999999999983,8.0,5,5,-0.008057692307692304
OFF-KRA-10002085,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes,43.0,-3.144,7.0,2,2,-0.07311627906976745
OFF-SAN-10004602,"SanDisk Parchment Paper, 8.5 x 11",Office Supplies,Paper,50.0,-3.1500000000000004,3.0,2,2,-0.063
OFF-AR-10002105,"Boston Highlighters, Fluorescent",Office Supplies,Art,104.0,-3.1653000000000002,6.0,3,3,-0.030435576923076926
TEC-AC-10003451,"Logitech Flash Drive, Erganomic",Technology,Accessories,76.0,-3.1692,5.0,2,2,-0.0417
OFF-PA-10001371,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,273.0,-3.1799999999999997,10.0,3,3,-0.011648351648351648
OFF-AVE-10004536,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels,19.0,-3.186,3.0,2,2,-0.1676842105263158
FUR-FU-10003036,"Eldon Door Stop, Durable",Furniture,Furnishings,189.0,-3.2399999999999998,10.0,2,2,-0.01714285714285714
OFF-LA-10004714,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,5.0,-3.24,1.0,1,1,-0.648
OFF-LA-10001873,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels,17.0,-3.24,3.0,1,1,-0.19058823529411767
OFF-OIC-10004622,"OIC Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,6.0,-3.252,1.0,1,1,-0.5419999999999999
TEC-PH-10001084,"Nokia Office Telephone, VoIP",Technology,Phones,39.0,-3.288,1.0,1,1,-0.0843076923076923
TEC-MA-10001128,"StarTech Card Printer, White",Technology,Machines,194.0,-3.288,2.0,1,1,-0.016948453608247423
OFF-LA-10000095,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels,65.0,-3.3114000000000003,15.0,4,4,-0.05094461538461539
OFF-NOV-10003180,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels,19.0,-3.3120000000000003,3.0,3,3,-0.17431578947368423
OFF-ST-10003808,"Eldon Box, Wire Frame",Office Supplies,Storage,11.0,-3.384,2.0,1,1,-0.30763636363636365
OFF-LA-10000322,"Smead Round Labels, Laser Printer Compatible",Office Supplies,Labels,120.0,-3.42,21.0,4,4,-0.0285
TEC-NOK-10003562,"Nokia Audio Dock, Full Size",Technology,Phones,1949.0,-3.4319999999999595,14.0,2,2,-0.0017609030271934117
OFF-HAR-10001310,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels,46.0,-3.468,7.0,5,5,-0.07539130434782608
OFF-ADV-10004274,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners,52.0,-3.5519999999999996,5.0,3,3,-0.0683076923076923
OFF-AR-10000156,"Binney & Smith Markers, Blue",Office Supplies,Art,13.0,-3.552,2.0,1,1,-0.2732307692307692
OFF-SU-10004727,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,50.0,-3.6,3.0,1,1,-0.07200000000000001
OFF-SU-10003343,"Fiskars Scissors, Serrated",Office Supplies,Supplies,21.0,-3.6084,2.0,1,1,-0.17182857142857144
OFF-JIF-10003890,"Jiffy Peel and Seal, Recycled",Office Supplies,Envelopes,44.0,-3.627,3.0,3,3,-0.08243181818181818
OFF-ELD-10001882,"Eldon Box, Blue",Office Supplies,Storage,94.0,-3.6419999999999995,13.0,10,10,-0.03874468085106383
OFF-BI-10002222,"Cardinal Binder Covers, Clear",Office Supplies,Binders,189.0,-3.6679999999999993,29.0,8,8,-0.019407407407407404
OFF-BI-10001546,"Acco Index Tab, Clear",Office Supplies,Binders,5.0,-3.784,2.0,1,1,-0.7567999999999999
OFF-EN-10002936,"GlobeWeis Business Envelopes, with clear poly window",Office Supplies,Envelopes,25.0,-3.804,2.0,1,1,-0.15216
OFF-EN-10004604,"Ames Peel and Seal, Set of 50",Office Supplies,Envelopes,47.0,-3.825,5.0,1,1,-0.08138297872340426
OFF-BIN-10004563,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art,420.0,-3.8399999999999963,17.0,9,9,-0.009142857142857135
OFF-FA-10001126,"Accos Paper Clips, Metal",Office Supplies,Fasteners,93.0,-3.87,8.0,3,3,-0.04161290322580645
OFF-LA-10000073,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,122.0,-3.8800000000000003,23.0,5,5,-0.031803278688524596
FUR-FU-10004923,"Advantus Stacking Tray, Durable",Furniture,Furnishings,30.0,-3.894,3.0,2,2,-0.1298
OFF-LA-10001256,"Novimex Round Labels, Alphabetical",Office Supplies,Labels,6.0,-3.904,4.0,1,1,-0.6506666666666666
OFF-PA-10002258,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,7.0,-3.912,1.0,1,1,-0.5588571428571428
TEC-PH-10003325,"Samsung Speaker Phone, with Caller ID",Technology,Phones,1966.0,-3.942,17.0,6,6,-0.002005086469989827
OFF-SME-10000258,"Smead Removable Labels, 5000 Label Set",Office Supplies,Labels,3.0,-3.99,1.0,1,1,-1.33
OFF-PA-10003039,"Xerox Note Cards, 8.5 x 11",Office Supplies,Paper,65.0,-4.112,4.0,2,2,-0.06326153846153847
OFF-EN-10000726,"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes,19.0,-4.1376,4.0,2,2,-0.21776842105263158
OFF-AVE-10000543,"Avery Hole Reinforcements, Clear",Office Supplies,Binders,31.0,-4.140000000000001,10.0,7,7,-0.13354838709677422
OFF-AR-10004559,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Art,7.0,-4.176,1.0,1,1,-0.5965714285714286
OFF-FA-10004705,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners,130.0,-4.184999999999999,11.0,4,4,-0.03219230769230768
OFF-LA-10004700,"Avery Color Coded Labels, Alphabetical",Office Supplies,Labels,3.0,-4.204,1.0,1,1,-1.4013333333333333
FUR-FU-10001541,"Tenex Photo Frame, Black",Furniture,Furnishings,124.0,-4.224,4.0,1,1,-0.03406451612903226
OFF-LA-10002465,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels,91.0,-4.236,10.0,3,3,-0.04654945054945055
TEC-MA-10004323,"Konica Calculator, Durable",Technology,Machines,337.0,-4.245000000000001,7.0,2,2,-0.012596439169139469
OFF-EN-10001832,"Ames Mailers, with clear poly window",Office Supplies,Envelopes,258.0,-4.251999999999999,12.0,5,5,-0.016480620155038754
OFF-SU-10000207,"Kleencut Box Cutter, High Speed",Office Supplies,Supplies,470.0,-4.265999999999991,18.0,5,5,-0.009076595744680832
OFF-LA-10001228,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,5.0,-4.288,2.0,1,1,-0.8576
OFF-BI-10002975,"Wilson Jones Index Tab, Clear",Office Supplies,Binders,7.0,-4.308,2.0,1,1,-0.6154285714285714
OFF-FA-10001175,"OIC Staples, Bulk Pack",Office Supplies,Fasteners,53.0,-4.319999999999999,9.0,2,2,-0.08150943396226414
OFF-LA-10003119,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels,32.0,-4.32,4.0,1,1,-0.135
OFF-ROG-10000332,"Rogers Box, Single Width",Office Supplies,Storage,333.0,-4.32,16.0,12,12,-0.012972972972972974
FUR-FU-10000980,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings,127.0,-4.344,4.0,1,1,-0.03420472440944882
OFF-FA-10004112,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,8.0,-4.368,3.0,1,1,-0.546
OFF-FA-10001727,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,232.0,-4.416,32.0,6,6,-0.019034482758620692
OFF-PA-10003389,"Enermax Message Books, Recycled",Office Supplies,Paper,12.0,-4.488,2.0,1,1,-0.37400000000000005
OFF-EN-10003729,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,30.0,-4.572,2.0,1,1,-0.1524
OFF-FA-10004606,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,82.0,-4.616999999999999,9.0,4,4,-0.056304878048780475
OFF-WIL-10000604,"Wilson Jones Binder, Clear",Office Supplies,Binders,202.0,-4.644,18.0,9,9,-0.02299009900990099
OFF-ADV-10000425,"Advantus Clamps, Metal",Office Supplies,Fasteners,6.0,-4.677,1.0,1,1,-0.7795
OFF-ACC-10004278,"Accos Paper Clips, Bulk Pack",Office Supplies,Fasteners,4.0,-4.692,1.0,1,1,-1.173
OFF-JIF-10004777,"Jiffy Clasp Envelope, Recycled",Office Supplies,Envelopes,10.0,-4.752,4.0,2,2,-0.47519999999999996
TEC-MA-10004452,"Epson Receipt Printer, Durable",Technology,Machines,867.0,-4.770000000000003,8.0,2,2,-0.005501730103806232
OFF-FA-10002708,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,5.0,-4.784,2.0,1,1,-0.9568
OFF-FA-10003596,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,67.0,-4.7895,7.0,2,2,-0.07148507462686568
OFF-EN-10004956,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes,16.0,-4.824,2.0,1,1,-0.3015
TEC-CO-10000679,"Hewlett Personal Copier, High-Speed",Technology,Copiers,5495.0,-4.847400000000004,39.0,9,9,-0.0008821474067333947
OFF-SU-10002325,"Stiletto Trimmer, High Speed",Office Supplies,Supplies,11.0,-4.86,1.0,1,1,-0.44181818181818183
OFF-LA-10003929,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels,10.0,-4.896,2.0,1,1,-0.4896
OFF-EN-10003885,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes,23.0,-4.98,1.0,1,1,-0.2165217391304348
OFF-EN-10003689,"Kraft Business Envelopes, Security-Tint",Office Supplies,Envelopes,110.0,-5.02,11.0,3,3,-0.045636363636363635
OFF-FA-10001348,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners,62.0,-5.039999999999999,6.0,2,2,-0.08129032258064514
OFF-BI-10002711,"Acco Binding Machine, Clear",Office Supplies,Binders,61.0,-5.1,2.0,1,1,-0.08360655737704917
OFF-AVE-10000894,"Avery Color Coded Labels, Adjustable",Office Supplies,Labels,74.0,-5.106,8.0,3,3,-0.06899999999999999
OFF-HON-10003010,"Hon Round Labels, 5000 Label Set",Office Supplies,Labels,38.0,-5.13,9.0,4,4,-0.135
TEC-PAN-10004651,"Panasonic Phone, White",Technology,Machines,449.0,-5.130000000000003,6.0,3,3,-0.011425389755011141
OFF-BI-10004193,"Avery Index Tab, Clear",Office Supplies,Binders,14.0,-5.184,4.0,1,1,-0.3702857142857143
OFF-FA-10004545,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,45.0,-5.202,6.0,1,1,-0.1156
OFF-EN-10002671,"GlobeWeis Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,259.0,-5.258400000000002,6.0,2,2,-0.02030270270270271
OFF-AVE-10004512,"Avery Hole Reinforcements, Economy",Office Supplies,Binders,241.0,-5.292,56.0,16,16,-0.02195850622406639
OFF-FA-10002900,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,15.0,-5.316,2.0,1,1,-0.3544
OFF-ST-10003331,"Smead Box, Single Width",Office Supplies,Storage,6.0,-5.36,2.0,1,1,-0.8933333333333334
OFF-LA-10002770,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels,12.0,-5.376,2.0,1,1,-0.448
OFF-EN-10002061,"Cameo Mailers, Set of 50",Office Supplies,Envelopes,321.0,-5.376,14.0,1,1,-0.01674766355140187
OFF-AR-10002897,"BIC Markers, Water Color",Office Supplies,Art,128.0,-5.397,7.0,3,3,-0.0421640625
OFF-EN-10004989,"Cameo Manila Envelope, Set of 50",Office Supplies,Envelopes,497.0,-5.399999999999999,30.0,6,6,-0.010865191146881285
OFF-LA-10003717,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,49.0,-5.5360000000000005,8.0,4,4,-0.1129795918367347
OFF-FA-10004931,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners,196.0,-5.5760000000000005,16.0,4,4,-0.02844897959183674
OFF-PA-10002918,"Eaton Computer Printout Paper, Recycled",Office Supplies,Paper,40.0,-5.58,3.0,1,1,-0.1395
OFF-EN-10002849,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,25.0,-5.58,1.0,1,1,-0.2232
OFF-BI-10002628,"Avery 3-Hole Punch, Economy",Office Supplies,Binders,33.0,-5.616,2.0,1,1,-0.17018181818181818
OFF-LA-10002183,"Novimex Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,95.0,-5.632000000000001,17.0,5,5,-0.05928421052631579
TEC-MA-10004822,"Epson Calculator, Durable",Technology,Machines,105.0,-5.6475,3.0,1,1,-0.053785714285714284
OFF-AR-10001645,"Boston Pens, Blue",Office Supplies,Art,9.0,-5.688,1.0,1,1,-0.632
FUR-CH-10001701,"Hon Chairmat, Set of Two",Furniture,Chairs,15.0,-5.792,1.0,1,1,-0.38613333333333333
OFF-AME-10000440,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,127.0,-5.844000000000001,4.0,3,3,-0.04601574803149607
TEC-MA-10004553,"Epson Receipt Printer, Red",Technology,Machines,474.0,-5.853,5.0,1,1,-0.012348101265822784
OFF-AVE-10002311,"Avery Binder Covers, Durable",Office Supplies,Binders,158.0,-5.8679999999999986,15.0,4,4,-0.03713924050632911
OFF-AVE-10004312,"Avery Index Tab, Clear",Office Supplies,Binders,133.0,-5.874,23.0,9,9,-0.04416541353383458
OFF-PA-10002611,"Green Bar Parchment Paper, Multicolor",Office Supplies,Paper,43.0,-5.904,4.0,1,1,-0.13730232558139535
OFF-BI-10001293,"Acco 3-Hole Punch, Clear",Office Supplies,Binders,316.0,-5.904,11.0,4,4,-0.01868354430379747
OFF-ROG-10001818,"Rogers Folders, Single Width",Office Supplies,Storage,390.0,-5.916,14.0,7,7,-0.01516923076923077
OFF-LA-10001839,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,66.0,-5.923500000000001,8.0,3,3,-0.08975000000000001
OFF-ST-10003414,"Smead Box, Wire Frame",Office Supplies,Storage,55.0,-5.94,7.0,3,3,-0.10800000000000001
OFF-FA-10001435,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners,264.0,-5.948,27.0,5,5,-0.022530303030303032
OFF-EN-10002434,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,274.0,-5.975100000000005,16.0,5,5,-0.02180693430656936
OFF-FA-10002637,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners,24.0,-5.976,2.0,1,1,-0.249
TEC-MEM-10002883,"Memorex Memory Card, Erganomic",Technology,Accessories,240.0,-6.048000000000002,3.0,3,3,-0.025200000000000007
TEC-CO-10000427,"HP Fax Machine, Color",Technology,Copiers,1866.0,-6.0978000000000065,9.0,4,4,-0.0032678456591639904
OFF-KRA-10000492,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,35.0,-6.114,2.0,2,2,-0.17468571428571428
OFF-FA-10003659,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,100.0,-6.128,14.0,5,5,-0.06128
FUR-DEF-10000495,"Deflect-O Clock, Black",Furniture,Furnishings,774.0,-6.186,16.0,3,3,-0.007992248062015504
OFF-PA-10002461,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper,130.0,-6.263999999999998,13.0,3,3,-0.04818461538461537
OFF-AP-10000258,"Hamilton Beach Blender, Black",Office Supplies,Appliances,464.0,-6.264000000000001,7.0,2,2,-0.013500000000000002
OFF-BI-10003718,"Avery Index Tab, Clear",Office Supplies,Binders,11.0,-6.272,7.0,2,2,-0.5701818181818182
OFF-EN-10003071,"Kraft Clasp Envelope, Security-Tint",Office Supplies,Envelopes,34.0,-6.279999999999999,6.0,3,3,-0.18470588235294116
TEC-AC-10001608,"Memorex Flash Drive, USB",Technology,Accessories,47.0,-6.2901,3.0,1,1,-0.133831914893617
OFF-KRA-10004892,"Kraft Clasp Envelope, Set of 50",Office Supplies,Envelopes,111.0,-6.3,13.0,5,5,-0.05675675675675675
OFF-PA-10001448,"Xerox Note Cards, Recycled",Office Supplies,Paper,7.0,-6.312,1.0,1,1,-0.9017142857142858
OFF-LA-10002900,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels,9.0,-6.33,2.0,1,1,-0.7033333333333334
OFF-ACM-10003510,"Acme Scissors, High Speed",Office Supplies,Supplies,550.0,-6.336000000000006,24.0,7,7,-0.01152000000000001
FUR-FU-10001775,"Deflect-O Stacking Tray, Durable",Furniture,Furnishings,305.0,-6.381000000000002,13.0,3,3,-0.02092131147540984
OFF-AR-10000468,"BIC Pens, Blue",Office Supplies,Art,135.0,-6.416,15.0,5,5,-0.04752592592592593
OFF-BI-10004376,"Ibico Index Tab, Economy",Office Supplies,Binders,50.0,-6.432,10.0,2,2,-0.12864
OFF-LA-10003821,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels,12.0,-6.448,4.0,2,2,-0.5373333333333333
OFF-EN-10003176,"Cameo Manila Envelope, Set of 50",Office Supplies,Envelopes,65.0,-6.48,4.0,1,1,-0.0996923076923077
TEC-MA-10002249,"StarTech Calculator, Wireless",Technology,Machines,144.0,-6.504,4.0,1,1,-0.04516666666666666
OFF-FA-10004781,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,117.0,-6.512,16.0,5,5,-0.055658119658119655
OFF-SU-10001382,"Acme Trimmer, Serrated",Office Supplies,Supplies,453.0,-6.533999999999999,15.0,3,3,-0.014423841059602647
OFF-BI-10004470,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,204.0,-6.56,51.0,9,9,-0.03215686274509804
OFF-FA-10000740,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,11.0,-6.57,2.0,1,1,-0.5972727272727273
TEC-AC-10002756,"SanDisk Keyboard, Bluetooth",Technology,Accessories,179.0,-6.593999999999998,3.0,2,2,-0.03683798882681563
OFF-PA-10000721,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper,28.0,-6.594,1.0,1,1,-0.23550000000000001
OFF-AR-10002060,"Stanley Pens, Fluorescent",Office Supplies,Art,12.0,-6.6114,2.0,1,1,-0.5509499999999999
OFF-KRA-10000113,"Kraft Peel and Seal, Recycled",Office Supplies,Envelopes,102.0,-6.663,6.0,5,5,-0.06532352941176471
OFF-KLE-10001317,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies,111.0,-6.708,8.0,6,6,-0.06043243243243243
OFF-SU-10003537,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,17.0,-6.822,1.0,1,1,-0.4012941176470588
FUR-FU-10000813,"Tenex Door Stop, Durable",Furniture,Furnishings,16.0,-6.832,1.0,1,1,-0.427
OFF-BI-10003856,"Ibico Index Tab, Clear",Office Supplies,Binders,146.0,-6.903999999999999,26.0,7,7,-0.04728767123287671
OFF-HAR-10002914,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,29.0,-6.954,5.0,2,2,-0.23979310344827584
OFF-PA-10000872,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,217.0,-7.004,26.0,7,7,-0.03227649769585253
FUR-FU-10004152,"Eldon Photo Frame, Erganomic",Furniture,Furnishings,255.0,-7.0049999999999955,7.0,2,2,-0.0274705882352941
OFF-BI-10000188,"Cardinal Hole Reinforcements, Economy",Office Supplies,Binders,141.0,-7.0920000000000005,43.0,13,13,-0.050297872340425535
OFF-ST-10002510,"Tenex Lockers, Wire Frame",Office Supplies,Storage,2952.0,-7.096000000000004,23.0,7,7,-0.0024037940379403808
OFF-AR-10002564,"Boston Pens, Easy-Erase",Office Supplies,Art,143.0,-7.112,16.0,7,7,-0.04973426573426574
OFF-LA-10000477,"Smead Round Labels, Alphabetical",Office Supplies,Labels,31.0,-7.135199999999999,6.0,2,2,-0.23016774193548384
OFF-GLO-10004430,"GlobeWeis Business Envelopes, Recycled",Office Supplies,Envelopes,146.0,-7.146000000000001,17.0,5,5,-0.04894520547945206
OFF-BI-10000707,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,17.0,-7.296,1.0,1,1,-0.4291764705882353
OFF-SME-10001800,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,3.0,-7.317,1.0,1,1,-2.439
TEC-MA-10001527,"Panasonic Calculator, White",Technology,Machines,202.0,-7.3365,5.0,1,1,-0.03631930693069307
OFF-FIS-10004067,"Fiskars Ruler, Steel",Office Supplies,Supplies,86.0,-7.374,8.0,4,4,-0.08574418604651163
OFF-LA-10004137,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,39.0,-7.38,6.0,1,1,-0.18923076923076923
OFF-AP-10002239,"Hoover Toaster, White",Office Supplies,Appliances,327.0,-7.4178,6.0,2,2,-0.02268440366972477
OFF-AR-10000091,"BIC Markers, Fluorescent",Office Supplies,Art,61.0,-7.4889,3.0,1,1,-0.12276885245901639
OFF-STI-10001136,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,114.0,-7.5,5.0,3,3,-0.06578947368421052
OFF-SU-10003739,"Elite Scissors, Easy Grip",Office Supplies,Supplies,352.0,-7.519999999999996,25.0,6,6,-0.021363636363636352
OFF-SME-10000880,"Smead Box, Blue",Office Supplies,Storage,91.0,-7.539,9.0,7,7,-0.08284615384615385
OFF-PA-10002974,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,360.0,-7.548900000000003,16.0,4,4,-0.020969166666666674
OFF-BI-10000542,"Ibico Binder Covers, Recycled",Office Supplies,Binders,99.0,-7.556,12.0,5,5,-0.07632323232323232
