product_id,product_name,category,sub_category,profit,product_rank,total_profitable_products,cumulative_profit,cumulative_profit_share,product_share
TEC-AC-10004997,"Belkin Memory Card, Bluetooth",Technology,Accessories,360.02,1469,7691,1474289.72,0.7276,0.191
FUR-CH-10001895,"Hon Chairmat, Adjustable",Furniture,Chairs,359.72,1470,7691,1474649.44,0.7278,0.1911
FUR-TA-10000558,"Hon Wood Table, Rectangular",Furniture,Tables,359.58,1471,7691,1475009.02,0.728,0.1913
TEC-PH-10004404,"Samsung Headset, VoIP",Technology,Phones,359.1,1472,7691,1475368.12,0.7281,0.1914
TEC-SAM-10004230,"Samsung Smart Phone, Cordless",Technology,Phones,357.84,1473,7691,1475725.96,0.7283,0.1915
OFF-AP-10002104,"Hoover Microwave, Red",Office Supplies,Appliances,357.7,1474,7691,1476083.66,0.7285,0.1917
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,357.54,1475,7691,1476441.2,0.7287,0.1918
FUR-CH-10000110,"Hon Bag Chairs, Red",Furniture,Chairs,357.01,1476,7691,1476798.2,0.7288,0.1919
TEC-CO-10003420,"Sharp Wireless Fax, High-Speed",Technology,Copiers,356.83,1477,7691,1477155.03,0.729,0.192
FUR-CH-10001607,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,356.74,1478,7691,1477511.77,0.7292,0.1922
OFF-PA-10000579,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,356.7,1479,7691,1477868.47,0.7294,0.1923
OFF-PA-10002479,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,356.46,1480,7691,1478224.93,0.7295,0.1924
OFF-AR-10000079,"Stanley Pencil Sharpener, Fluorescent",Office Supplies,Art,356.4,1481,7691,1478581.33,0.7297,0.1926
FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,356.32,1482,7691,1478937.65,0.7299,0.1927
TEC-PH-10000599,"Samsung Audio Dock, Cordless",Technology,Phones,356.28,1483,7691,1479293.93,0.7301,0.1928
TEC-PH-10002292,"Cisco Signal Booster, Full Size",Technology,Phones,356.14,1484,7691,1479650.07,0.7303,0.193
TEC-CO-10004813,"Hewlett Ink, Digital",Technology,Copiers,355.86,1485,7691,1480005.93,0.7304,0.1931
FUR-NOV-10000847,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,355.14,1486,7691,1480361.07,0.7306,0.1932
OFF-PA-10000273,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper,355.08,1487,7691,1480716.15,0.7308,0.1933
OFF-AP-10004041,"KitchenAid Microwave, White",Office Supplies,Appliances,354.72,1488,7691,1481070.87,0.731,0.1935
OFF-PA-10000157,Xerox 191,Office Supplies,Paper,354.25,1489,7691,1481425.11,0.7311,0.1936
TEC-PH-10001677,"Nokia Office Telephone, Full Size",Technology,Phones,354.16,1490,7691,1481779.27,0.7313,0.1937
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,354.03,1491,7691,1482133.31,0.7315,0.1939
OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,354.02,1492,7691,1482487.33,0.7317,0.194
OFF-AR-10001578,"Sanford Pencil Sharpener, Fluorescent",Office Supplies,Art,353.43,1493,7691,1482840.76,0.7318,0.1941
OFF-EN-10004885,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes,353.17,1494,7691,1483193.93,0.732,0.1943
FUR-CH-10001455,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,352.85,1495,7691,1483546.78,0.7322,0.1944
FUR-CH-10001797,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,352.57,1496,7691,1483899.35,0.7324,0.1945
FUR-TA-10004306,"Barricks Round Table, Fully Assembled",Furniture,Tables,352.07,1497,7691,1484251.42,0.7325,0.1946
FUR-TA-10001306,"Hon Wood Table, Adjustable Height",Furniture,Tables,352.04,1498,7691,1484603.46,0.7327,0.1948
OFF-AP-10002573,"Hamilton Beach Stove, Black",Office Supplies,Appliances,352.02,1499,7691,1484955.49,0.7329,0.1949
FUR-BO-10000895,"Sauder Corner Shelving, Metal",Furniture,Bookcases,352.02,1500,7691,1485307.51,0.733,0.195
TEC-MA-10004587,"Konica Inkjet, White",Technology,Machines,352.0,1501,7691,1485659.51,0.7332,0.1952
TEC-MA-10000240,"Okidata Inkjet, Wireless",Technology,Machines,351.76,1502,7691,1486011.27,0.7334,0.1953
TEC-MA-10003757,"Panasonic Printer, Red",Technology,Machines,351.52,1503,7691,1486362.79,0.7336,0.1954
OFF-AR-10003021,"BIC Sketch Pad, Water Color",Office Supplies,Art,351.49,1504,7691,1486714.28,0.7337,0.1956
TEC-PH-10003770,"Apple Speaker Phone, Full Size",Technology,Phones,351.13,1505,7691,1487065.41,0.7339,0.1957
FUR-BO-10004725,"Sauder Library with Doors, Metal",Furniture,Bookcases,350.69,1506,7691,1487416.1,0.7341,0.1958
TEC-CO-10003268,"HP Fax and Copier, Color",Technology,Copiers,350.31,1507,7691,1487766.41,0.7343,0.1959
OFF-AP-10004515,"Hamilton Beach Coffee Grinder, Red",Office Supplies,Appliances,349.8,1508,7691,1488116.21,0.7344,0.1961
TEC-SHA-10004874,"Sharp Fax Machine, High-Speed",Technology,Copiers,349.43,1509,7691,1488465.63,0.7346,0.1962
OFF-ST-10002902,"Fellowes Shelving, Blue",Office Supplies,Storage,349.12,1510,7691,1488814.75,0.7348,0.1963
FUR-ELD-10000301,"Eldon Frame, Duo Pack",Furniture,Furnishings,348.77,1511,7691,1489163.52,0.7349,0.1965
TEC-AC-10000596,"Enermax Memory Card, Erganomic",Technology,Accessories,348.51,1512,7691,1489512.03,0.7351,0.1966
FUR-RUB-10003004,"Rubbermaid Frame, Durable",Furniture,Furnishings,347.49,1513,7691,1489859.52,0.7353,0.1967
FUR-CH-10000857,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,346.97,1514,7691,1490206.49,0.7355,0.1969
OFF-EN-10003000,"Cameo Mailers, Recycled",Office Supplies,Envelopes,346.85,1515,7691,1490553.34,0.7356,0.197
TEC-MA-10002931,"Konica Receipt Printer, Red",Technology,Machines,346.02,1516,7691,1490899.36,0.7358,0.1971
OFF-GRE-10002738,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper,345.97,1517,7691,1491245.33,0.736,0.1972
OFF-SU-10000171,"Elite Trimmer, Easy Grip",Office Supplies,Supplies,345.78,1518,7691,1491591.11,0.7361,0.1974
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,345.77,1519,7691,1491936.88,0.7363,0.1975
FUR-CH-10003894,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,345.12,1520,7691,1492282.0,0.7365,0.1976
TEC-PH-10003960,"Apple Speaker Phone, with Caller ID",Technology,Phones,344.82,1521,7691,1492626.82,0.7367,0.1978
FUR-BEV-10001853,"Bevis Computer Table, Adjustable Height",Furniture,Tables,344.46,1522,7691,1492971.28,0.7368,0.1979
OFF-AP-10004191,"Cuisinart Refrigerator, Silver",Office Supplies,Appliances,344.4,1523,7691,1493315.68,0.737,0.198
FUR-HAR-10001792,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,344.37,1524,7691,1493660.05,0.7372,0.1982
OFF-ST-10001025,"Tenex Trays, Single Width",Office Supplies,Storage,343.84,1525,7691,1494003.88,0.7373,0.1983
OFF-SU-10002709,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,343.37,1526,7691,1494347.25,0.7375,0.1984
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,342.89,1527,7691,1494690.13,0.7377,0.1985
OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,342.58,1528,7691,1495032.71,0.7378,0.1987
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,342.56,1529,7691,1495375.28,0.738,0.1988
OFF-BIC-10002403,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art,342.21,1530,7691,1495717.49,0.7382,0.1989
OFF-BI-10003779,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,342.09,1531,7691,1496059.57,0.7384,0.1991
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,341.98,1532,7691,1496401.55,0.7385,0.1992
TEC-MA-10000334,"Panasonic Printer, Wireless",Technology,Machines,340.92,1533,7691,1496742.47,0.7387,0.1993
TEC-CO-10004252,"HP Ink, Color",Technology,Copiers,340.65,1534,7691,1497083.12,0.7389,0.1995
TEC-HP -10001577,"HP Copy Machine, Laser",Technology,Copiers,340.6,1535,7691,1497423.72,0.739,0.1996
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,340.51,1536,7691,1497764.24,0.7392,0.1997
FUR-BO-10003661,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,340.41,1537,7691,1498104.65,0.7394,0.1998
OFF-EN-10004186,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,340.4,1538,7691,1498445.05,0.7395,0.2
TEC-PH-10003273,AT&T TR1909W,Technology,Phones,340.17,1539,7691,1498785.22,0.7397,0.2001
OFF-AP-10001568,"Hamilton Beach Toaster, Silver",Office Supplies,Appliances,340.01,1540,7691,1499125.23,0.7399,0.2002
FUR-DAN-10003011,"Dania Corner Shelving, Metal",Furniture,Bookcases,339.99,1541,7691,1499465.22,0.74,0.2004
FUR-BO-10002346,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,339.41,1542,7691,1499804.63,0.7402,0.2005
FUR-CH-10001423,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,339.38,1543,7691,1500144.01,0.7404,0.2006
OFF-AP-10001772,"Hoover Toaster, White",Office Supplies,Appliances,339.34,1544,7691,1500483.35,0.7405,0.2008
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,339.19,1545,7691,1500822.54,0.7407,0.2009
OFF-BI-10004969,"Acco Binding Machine, Durable",Office Supplies,Binders,338.94,1546,7691,1501161.48,0.7409,0.201
FUR-FU-10003052,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings,338.83,1547,7691,1501500.31,0.741,0.2011
TEC-PH-10000840,"Cisco Audio Dock, VoIP",Technology,Phones,338.76,1548,7691,1501839.07,0.7412,0.2013
TEC-PH-10000705,"Apple Headset, Cordless",Technology,Phones,338.73,1549,7691,1502177.8,0.7414,0.2014
TEC-CO-10001192,"HP Personal Copier, Digital",Technology,Copiers,338.73,1550,7691,1502516.54,0.7415,0.2015
OFF-BI-10004042,"Cardinal Binding Machine, Recycled",Office Supplies,Binders,338.44,1551,7691,1502854.97,0.7417,0.2017
FUR-CH-10000399,"Hon Swivel Stool, Set of Two",Furniture,Chairs,338.34,1552,7691,1503193.31,0.7419,0.2018
OFF-AR-10003829,"Stanley Markers, Fluorescent",Office Supplies,Art,338.07,1553,7691,1503531.38,0.742,0.2019
TEC-STA-10001994,"StarTech Printer, Wireless",Technology,Machines,338.04,1554,7691,1503869.42,0.7422,0.2021
TEC-AC-10002017,"Belkin Memory Card, Erganomic",Technology,Accessories,337.86,1555,7691,1504207.28,0.7424,0.2022
TEC-MA-10000473,"Epson Receipt Printer, Durable",Technology,Machines,337.11,1556,7691,1504544.39,0.7425,0.2023
OFF-SAN-10001237,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper,336.79,1557,7691,1504881.18,0.7427,0.2024
FUR-BO-10004660,"Sauder Library with Doors, Metal",Furniture,Bookcases,336.5,1558,7691,1505217.68,0.7429,0.2026
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,336.38,1559,7691,1505554.06,0.743,0.2027
TEC-PH-10000455,GE 30522EE2,Technology,Phones,336.37,1560,7691,1505890.43,0.7432,0.2028
OFF-ST-10001999,"Tenex Folders, Wire Frame",Office Supplies,Storage,335.25,1561,7691,1506225.68,0.7434,0.203
OFF-BI-10000972,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,335.0,1562,7691,1506560.68,0.7435,0.2031
TEC-PH-10000381,"Apple Signal Booster, Full Size",Technology,Phones,334.62,1563,7691,1506895.3,0.7437,0.2032
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,334.58,1564,7691,1507229.89,0.7439,0.2034
FUR-BO-10002032,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,334.41,1565,7691,1507564.3,0.744,0.2035
FUR-TA-10003786,"Hon Training Table, Fully Assembled",Furniture,Tables,334.06,1566,7691,1507898.36,0.7442,0.2036
TEC-MA-10004655,"Konica Receipt Printer, White",Technology,Machines,333.9,1567,7691,1508232.26,0.7444,0.2037
OFF-AP-10004994,"Hamilton Beach Refrigerator, Red",Office Supplies,Appliances,333.4,1568,7691,1508565.66,0.7445,0.2039
FUR-TA-10002101,"Bevis Conference Table, Fully Assembled",Furniture,Tables,333.05,1569,7691,1508898.71,0.7447,0.204
FUR-CH-10000265,"Office Star Chairmat, Adjustable",Furniture,Chairs,332.37,1570,7691,1509231.08,0.7449,0.2041
FUR-TA-10000317,"Barricks Computer Table, Fully Assembled",Furniture,Tables,332.29,1571,7691,1509563.37,0.745,0.2043
TEC-PH-10001427,"Motorola Headset, Full Size",Technology,Phones,332.07,1572,7691,1509895.43,0.7452,0.2044
FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,331.71,1573,7691,1510227.15,0.7453,0.2045
OFF-AP-10000639,"Breville Microwave, Red",Office Supplies,Appliances,331.63,1574,7691,1510558.78,0.7455,0.2047
TEC-CO-10001040,"Canon Personal Copier, Laser",Technology,Copiers,330.97,1575,7691,1510889.75,0.7457,0.2048
TEC-PH-10000419,"Apple Smart Phone, Full Size",Technology,Phones,330.72,1576,7691,1511220.47,0.7458,0.2049
TEC-AC-10004081,"Logitech Keyboard, Bluetooth",Technology,Accessories,330.09,1577,7691,1511550.55,0.746,0.205
TEC-EPS-10001129,"Epson Inkjet, White",Technology,Machines,329.78,1578,7691,1511880.33,0.7462,0.2052
FUR-CH-10003109,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,329.75,1579,7691,1512210.08,0.7463,0.2053
TEC-MEM-10004014,"Memorex Router, Bluetooth",Technology,Accessories,329.66,1580,7691,1512539.75,0.7465,0.2054
TEC-CO-10003525,"Sharp Ink, Color",Technology,Copiers,329.51,1581,7691,1512869.26,0.7466,0.2056
OFF-FEL-10001261,"Fellowes File Cart, Blue",Office Supplies,Storage,329.33,1582,7691,1513198.59,0.7468,0.2057
TEC-MA-10004414,"Okidata Phone, Red",Technology,Machines,329.28,1583,7691,1513527.87,0.747,0.2058
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,329.05,1584,7691,1513856.92,0.7471,0.206
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,328.93,1585,7691,1514185.84,0.7473,0.2061
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,328.68,1586,7691,1514514.52,0.7475,0.2062
FUR-BO-10004537,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,328.1,1587,7691,1514842.62,0.7476,0.2063
FUR-BO-10003408,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,327.79,1588,7691,1515170.4,0.7478,0.2065
FUR-CH-10001795,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,327.75,1589,7691,1515498.15,0.7479,0.2066
TEC-AC-10001600,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,327.66,1590,7691,1515825.81,0.7481,0.2067
OFF-IBI-10000684,"Ibico Binding Machine, Clear",Office Supplies,Binders,327.6,1591,7691,1516153.41,0.7483,0.2069
TEC-CO-10001234,"Canon Fax Machine, Digital",Technology,Copiers,327.3,1592,7691,1516480.72,0.7484,0.207
FUR-BUS-10001781,"Bush Library with Doors, Metal",Furniture,Bookcases,327.24,1593,7691,1516807.96,0.7486,0.2071
FUR-TA-10001116,"Barricks Conference Table, Fully Assembled",Furniture,Tables,327.06,1594,7691,1517135.02,0.7488,0.2073
TEC-NOK-10002555,"Nokia Audio Dock, VoIP",Technology,Phones,326.97,1595,7691,1517461.99,0.7489,0.2074
TEC-PH-10004350,"Samsung Headset, Cordless",Technology,Phones,326.82,1596,7691,1517788.8,0.7491,0.2075
FUR-FU-10001711,"Tenex Frame, Erganomic",Furniture,Furnishings,326.34,1597,7691,1518115.14,0.7492,0.2076
OFF-AP-10003758,"KitchenAid Blender, Silver",Office Supplies,Appliances,326.12,1598,7691,1518441.26,0.7494,0.2078
OFF-ST-10001050,"Eldon Shelving, Blue",Office Supplies,Storage,325.78,1599,7691,1518767.04,0.7496,0.2079
TEC-PH-10002068,"Apple Office Telephone, with Caller ID",Technology,Phones,325.55,1600,7691,1519092.59,0.7497,0.208
TEC-AC-10003951,"Logitech Numeric Keypad, USB",Technology,Accessories,325.31,1601,7691,1519417.9,0.7499,0.2082
OFF-AP-10002537,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,324.75,1602,7691,1519742.65,0.75,0.2083
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Technology,Phones,324.69,1603,7691,1520067.34,0.7502,0.2084
TEC-MA-10000765,"Okidata Phone, Wireless",Technology,Machines,324.64,1604,7691,1520391.98,0.7504,0.2086
TEC-PH-10002755,"Apple Headset, VoIP",Technology,Phones,324.6,1605,7691,1520716.58,0.7505,0.2087
OFF-SU-10004911,"Acme Shears, High Speed",Office Supplies,Supplies,324.48,1606,7691,1521041.06,0.7507,0.2088
FUR-BO-10004567,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases,324.34,1607,7691,1521365.4,0.7508,0.2089
TEC-AC-10004429,"Enermax Keyboard, USB",Technology,Accessories,324.32,1608,7691,1521689.72,0.751,0.2091
OFF-STA-10001968,"Stanley Canvas, Water Color",Office Supplies,Art,324.24,1609,7691,1522013.96,0.7512,0.2092
OFF-ST-10001646,"Fellowes Box, Wire Frame",Office Supplies,Storage,324.17,1610,7691,1522338.12,0.7513,0.2093
TEC-MA-10002874,"Epson Receipt Printer, Wireless",Technology,Machines,324.01,1611,7691,1522662.13,0.7515,0.2095
TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones,323.98,1612,7691,1522986.1,0.7516,0.2096
FUR-SAF-10001956,"Safco Classic Bookcase, Metal",Furniture,Bookcases,323.76,1613,7691,1523309.87,0.7518,0.2097
FUR-HON-10001343,"Hon Coffee Table, Fully Assembled",Furniture,Tables,323.64,1614,7691,1523633.51,0.752,0.2099
OFF-ST-10003764,"Tenex Box, Industrial",Office Supplies,Storage,323.6,1615,7691,1523957.11,0.7521,0.21
OFF-PA-10003455,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,323.28,1616,7691,1524280.39,0.7523,0.2101
TEC-MA-10004929,"Panasonic Printer, White",Technology,Machines,322.98,1617,7691,1524603.37,0.7524,0.2102
TEC-AC-10002158,"Enermax Memory Card, Erganomic",Technology,Accessories,322.8,1618,7691,1524926.17,0.7526,0.2104
TEC-APP-10003032,"Apple Audio Dock, Cordless",Technology,Phones,322.5,1619,7691,1525248.67,0.7528,0.2105
FUR-CH-10000656,"Hon Swivel Stool, Adjustable",Furniture,Chairs,322.3,1620,7691,1525570.97,0.7529,0.2106
FUR-CH-10001397,"SAFCO Chairmat, Set of Two",Furniture,Chairs,322.05,1621,7691,1525893.02,0.7531,0.2108
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,321.83,1622,7691,1526214.85,0.7532,0.2109
FUR-BO-10000936,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,321.78,1623,7691,1526536.63,0.7534,0.211
OFF-BRE-10001197,"Breville Refrigerator, Black",Office Supplies,Appliances,321.59,1624,7691,1526858.22,0.7536,0.2112
FUR-BO-10001646,"Safco Corner Shelving, Metal",Furniture,Bookcases,321.55,1625,7691,1527179.77,0.7537,0.2113
FUR-BEV-10001217,"Bevis Wood Table, Fully Assembled",Furniture,Tables,321.0,1626,7691,1527500.77,0.7539,0.2114
OFF-AP-10000226,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,320.63,1627,7691,1527821.41,0.754,0.2115
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,319.62,1628,7691,1528141.02,0.7542,0.2117
OFF-HAM-10000983,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances,318.84,1629,7691,1528459.86,0.7543,0.2118
TEC-AC-10000170,"Memorex Keyboard, Programmable",Technology,Accessories,318.72,1630,7691,1528778.58,0.7545,0.2119
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,318.36,1631,7691,1529096.95,0.7547,0.2121
TEC-HP -10004801,"HP Personal Copier, High-Speed",Technology,Copiers,318.3,1632,7691,1529415.25,0.7548,0.2122
FUR-BO-10004914,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,318.04,1633,7691,1529733.29,0.755,0.2123
OFF-EN-10003675,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Envelopes,317.84,1634,7691,1530051.12,0.7551,0.2125
TEC-PH-10000369,HTC One Mini,Technology,Phones,317.49,1635,7691,1530368.62,0.7553,0.2126
FUR-CH-10004462,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,317.0,1636,7691,1530685.62,0.7554,0.2127
TEC-AC-10001311,"Belkin Keyboard, Erganomic",Technology,Accessories,316.76,1637,7691,1531002.38,0.7556,0.2128
OFF-AP-10003621,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,316.7,1638,7691,1531319.08,0.7558,0.213
FUR-CH-10003249,"Novimex Chairmat, Adjustable",Furniture,Chairs,316.42,1639,7691,1531635.5,0.7559,0.2131
FUR-TA-10003386,"Hon Round Table, with Bottom Storage",Furniture,Tables,316.37,1640,7691,1531951.87,0.7561,0.2132
OFF-AR-10003117,"BIC Pencil Sharpener, Blue",Office Supplies,Art,316.2,1641,7691,1532268.07,0.7562,0.2134
FUR-CH-10003355,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs,315.55,1642,7691,1532583.61,0.7564,0.2135
OFF-AR-10001192,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,315.5,1643,7691,1532899.11,0.7565,0.2136
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,314.98,1644,7691,1533214.09,0.7567,0.2138
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,314.77,1645,7691,1533528.85,0.7568,0.2139
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,314.74,1646,7691,1533843.59,0.757,0.214
FUR-TA-10003497,"Bevis Training Table, Adjustable Height",Furniture,Tables,314.62,1647,7691,1534158.21,0.7572,0.2141
TEC-PH-10001362,"Cisco Office Telephone, Cordless",Technology,Phones,314.6,1648,7691,1534472.8,0.7573,0.2143
OFF-SU-10000076,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,314.34,1649,7691,1534787.14,0.7575,0.2144
OFF-SU-10001762,"Stiletto Shears, Easy Grip",Office Supplies,Supplies,313.98,1650,7691,1535101.12,0.7576,0.2145
TEC-PH-10002154,"Cisco Headset, Full Size",Technology,Phones,313.45,1651,7691,1535414.58,0.7578,0.2147
TEC-PH-10002742,"Motorola Audio Dock, Cordless",Technology,Phones,313.4,1652,7691,1535727.97,0.7579,0.2148
FUR-NOV-10002107,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,313.2,1653,7691,1536041.17,0.7581,0.2149
FUR-BO-10000160,"Safco Library with Doors, Pine",Furniture,Bookcases,312.91,1654,7691,1536354.08,0.7582,0.2151
OFF-AR-10001714,"Binney & Smith Markers, Fluorescent",Office Supplies,Art,312.83,1655,7691,1536666.91,0.7584,0.2152
TEC-PH-10001573,"Nokia Smart Phone, with Caller ID",Technology,Phones,312.82,1656,7691,1536979.73,0.7585,0.2153
OFF-AP-10001882,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,312.52,1657,7691,1537292.25,0.7587,0.2154
TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,312.46,1658,7691,1537604.7,0.7589,0.2156
FUR-CH-10002010,"Office Star Bag Chairs, Adjustable",Furniture,Chairs,312.4,1659,7691,1537917.1,0.759,0.2157
TEC-PAN-10000377,"Panasonic Inkjet, Durable",Technology,Machines,312.15,1660,7691,1538229.25,0.7592,0.2158
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,311.82,1661,7691,1538541.07,0.7593,0.216
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,311.77,1662,7691,1538852.85,0.7595,0.2161
TEC-SHA-10000501,"Sharp Wireless Fax, High-Speed",Technology,Copiers,311.52,1663,7691,1539164.37,0.7596,0.2162
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,311.22,1664,7691,1539475.59,0.7598,0.2164
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,311.18,1665,7691,1539786.77,0.7599,0.2165
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,310.89,1666,7691,1540097.66,0.7601,0.2166
OFF-SU-10003758,"Fiskars Scissors, High Speed",Office Supplies,Supplies,310.8,1667,7691,1540408.46,0.7602,0.2167
OFF-PA-10001223,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper,310.67,1668,7691,1540719.13,0.7604,0.2169
FUR-CH-10000852,"Novimex Chairmat, Set of Two",Furniture,Chairs,310.64,1669,7691,1541029.78,0.7605,0.217
OFF-AP-10002681,"Hamilton Beach Stove, Black",Office Supplies,Appliances,310.57,1670,7691,1541340.35,0.7607,0.2171
FUR-BO-10004924,"Sauder Library with Doors, Traditional",Furniture,Bookcases,310.0,1671,7691,1541650.35,0.7609,0.2173
FUR-TA-10000695,"Lesro Wood Table, Rectangular",Furniture,Tables,310.0,1672,7691,1541960.35,0.761,0.2174
TEC-CO-10001933,"HP Fax Machine, High-Speed",Technology,Copiers,309.98,1673,7691,1542270.32,0.7612,0.2175
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,309.93,1674,7691,1542580.26,0.7613,0.2177
TEC-HP -10003345,"HP Fax and Copier, High-Speed",Technology,Copiers,309.58,1675,7691,1542889.83,0.7615,0.2178
TEC-EPS-10003962,"Epson Card Printer, Durable",Technology,Machines,309.28,1676,7691,1543199.11,0.7616,0.2179
OFF-EN-10000084,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes,308.92,1677,7691,1543508.03,0.7618,0.218
OFF-BRE-10004436,"Breville Stove, Black",Office Supplies,Appliances,308.4,1678,7691,1543816.43,0.7619,0.2182
TEC-MA-10002195,"Epson Receipt Printer, Red",Technology,Machines,308.29,1679,7691,1544124.72,0.7621,0.2183
FUR-FU-10000668,"Tenex Frame, Durable",Furniture,Furnishings,308.16,1680,7691,1544432.88,0.7622,0.2184
TEC-AC-10002243,"SanDisk Keyboard, Programmable",Technology,Accessories,308.09,1681,7691,1544740.96,0.7624,0.2186
OFF-AR-10003774,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art,307.63,1682,7691,1545048.59,0.7625,0.2187
TEC-MA-10004896,"StarTech Phone, White",Technology,Machines,307.51,1683,7691,1545356.1,0.7627,0.2188
TEC-PH-10004006,"Nokia Audio Dock, Full Size",Technology,Phones,307.43,1684,7691,1545663.53,0.7628,0.219
TEC-PH-10004880,"Cisco Signal Booster, Cordless",Technology,Phones,306.18,1685,7691,1545969.71,0.763,0.2191
